2017-04-07 14:09:50,923 - INFO - The application static directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/static
2017-04-07 14:09:50,923 - INFO - The application upload directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/uploads
2017-04-07 14:09:50,978 - INFO -  * Running on http://0.0.0.0:5000/ (Press CTRL+C to quit)
2017-04-07 14:09:52,944 - INFO - The api call has been initiated...
2017-04-07 14:09:52,958 - INFO - The request is <FileStorage: 'dog-lab.jpg' ('image/jpeg')>
2017-04-07 14:09:52,959 - INFO - The file content type is:::: image/jpeg
2017-04-07 14:09:52,960 - INFO - This is an uploaded image: <FileStorage: 'dog-lab.jpg' ('image/jpeg')>
2017-04-07 14:09:52,964 - INFO - The filepath is:: <Response streamed [200 OK]>
2017-04-07 14:09:52,973 - ERROR - ...the API Call wasn't completed
2017-04-07 14:09:52,973 - ERROR - The error encountered is:: invalid file: <Response streamed [200 OK]>
2017-04-07 14:09:52,973 - INFO - Time required for the entire process to finish is         : 0.0288236141204834 seconds
2017-04-07 14:09:52,974 - INFO - 127.0.0.1 - - [07/Apr/2017 14:09:52] "POST /whatsit/ HTTP/1.1" 200 -
2017-04-07 14:12:06,587 - INFO - The application root directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi
2017-04-07 14:12:06,587 - INFO - The application static directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/static
2017-04-07 14:12:06,588 - INFO - The application upload directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/uploads
2017-04-07 14:12:06,643 - INFO -  * Running on http://0.0.0.0:5000/ (Press CTRL+C to quit)
2017-04-07 14:12:07,506 - INFO - The api call has been initiated...
2017-04-07 14:12:07,520 - INFO - The request is <FileStorage: 'dog-lab.jpg' ('image/jpeg')>
2017-04-07 14:12:07,521 - INFO - The file content type is:::: image/jpeg
2017-04-07 14:12:07,521 - INFO - This is an uploaded image: <FileStorage: 'dog-lab.jpg' ('image/jpeg')>
2017-04-07 14:12:07,523 - INFO - The filepath is:: /home/pratos/Side-Project/tflaskapi/tflaskapi/uploads/dog-lab.jpg
2017-04-07 14:12:21,684 - INFO - ::::::::::::::::::The response is::::::::::::::::::
2017-04-07 14:12:21,686 - INFO - outputs {
  key: "classes"
  value {
    dtype: DT_STRING
    tensor_shape {
      dim {
        size: 1
      }
      dim {
        size: 5
      }
    }
    string_val: "Labrador retriever"
    string_val: "golden retriever"
    string_val: "Rottweiler"
    string_val: "Rhodesian ridgeback"
    string_val: "Chesapeake Bay retriever"
  }
}
outputs {
  key: "scores"
  value {
    dtype: DT_FLOAT
    tensor_shape {
      dim {
        size: 1
      }
      dim {
        size: 5
      }
    }
    float_val: 8.128775596618652
    float_val: 6.055893421173096
    float_val: 4.217767715454102
    float_val: 3.918299436569214
    float_val: 3.659740686416626
  }
}

2017-04-07 14:12:21,687 - INFO - Time required for the entire process to finish is         : 14.179500341415405 seconds
2017-04-07 14:12:21,781 - INFO - 127.0.0.1 - - [07/Apr/2017 14:12:21] "POST /whatsit/ HTTP/1.1" 500 -
2017-04-07 14:30:48,077 - INFO - The application root directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi
2017-04-07 14:30:48,110 - INFO - The application static directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/static
2017-04-07 14:30:48,111 - INFO - The application upload directory is : /home/pratos/Side-Project/tflaskapi/tflaskapi/uploads
2017-04-07 14:30:48,335 - INFO -  * Running on http://0.0.0.0:5000/ (Press CTRL+C to quit)
2017-04-07 14:30:53,975 - INFO - The api call has been initiated...
2017-04-07 14:30:53,999 - INFO - The request is <FileStorage: 'dog-lab.jpg' ('image/jpeg')>
2017-04-07 14:30:53,999 - INFO - The file content type is:::: image/jpeg
2017-04-07 14:30:54,000 - INFO - This is an uploaded image: <FileStorage: 'dog-lab.jpg' ('image/jpeg')>
2017-04-07 14:30:54,001 - INFO - The filepath is:: /home/pratos/Side-Project/tflaskapi/tflaskapi/uploads/dog-lab.jpg
